RAJ2000,DEJ2000,zph,zsp,LBr,LBi,LTr,LTi,Ngal,NR200
165.62096,51.26355,0.257,2.75,3.34,10,12.4,12,10,
178.70794,35.8601,0.127,2.38,2.98,8.1,10.1,12,10,
317.15854,-0.58157,0.294,2.08,2.53,14.2,17,15,13,
178.4845,49.06109,0.157,0.16853,2.59,3.19,18.5,22.7,19,17
192.80864,4.62563,0.221,2.97,3.68,15.5,18.7,14,14,
195.65524,53.89252,0.294,1.85,2.33,13.4,16.6,16,13,
115.79757,31.20946,0.227,2.49,3.12,10,12.6,14,10,
169.55011,14.73825,0.17,2.29,2.83,14.2,17.6,14,12,
23.89417,13.6136,0.189,2.53,3.34,12.5,16,12,10,
169.05044,1.50426,0.151,0.14367,2.59,3.16,21.4,26.8,18,18
177.91323,32.14754,0.235,2.62,3.15,14.9,18.3,13,13,
180.77694,33.76197,0.173,2.5,2.99,21.2,25.8,21,21,
184.40276,-2.59727,0.284,2.53,3.2,14.4,18.1,15,10,
219.46312,40.27104,0.221,2.52,3.13,38.8,47.8,27,32,
177.15626,43.99223,0.151,0.14867,2.52,3.12,14.1,17.7,13,12
218.32953,57.51022,0.111,2.04,2.49,10.5,13.1,15,12,
201.83307,41.5559,0.167,0.16688,2.58,3.16,14.6,17.7,16,12
185.55163,-3.02498,0.186,2.55,3.15,13.6,16.9,13,10,
216.44483,0.33616,0.275,2.25,2.84,10.1,13,15,11,
191.63017,35.40845,0.203,2.54,3.24,12.4,15.4,14,11,
132.88225,59.77985,0.292,2.88,3.45,13.1,15.6,11,10,
177.35213,57.06071,0.289,1.82,2.46,9.8,13,16,10,
44.63259,0.48187,0.184,0.19313,2.74,3.27,11.3,13.4,12,10
217.13704,-2.59345,0.203,0.20177,3.21,3.94,13,16.2,13,12
181.26954,24.0852,0.186,2.97,3.79,17.2,21.5,15,13,
232.2612,45.69627,0.292,2.29,2.86,17.2,21.4,17,17,
226.45821,3.29845,0.219,2.43,2.97,14,17.2,14,12,
203.65505,23.45446,0.281,2.23,2.66,16.2,19.8,14,13,
210.36124,15.69966,0.248,2.23,2.82,11.9,14.8,13,10,
193.30688,19.27829,0.265,2.58,3.15,17.2,21.2,17,16,
253.99199,42.66181,0.17,2.41,3.02,11.4,14.2,13,11,
148.15893,-2.1354,0.262,2.13,2.67,13.3,16.2,12,11,
123.95707,14.61112,0.257,2.32,2.88,10.7,13.5,14,10,
199.70116,44.53036,0.17,0.16372,2.61,3.24,16.4,20.1,12,10
222.06265,23.64037,0.197,2.55,3.09,17.6,21.8,19,14,
193.18858,33.52906,0.13,2.39,2.97,16.3,20.3,19,18,
149.75471,54.24822,0.219,2.74,3.25,17.7,21.4,16,15,
138.55809,2.94531,0.146,0.16047,2.69,3.34,14.3,17.8,17,12
161.70858,67.0237,0.173,0.16978,2.88,3.73,13.6,17.4,12,11
214.20534,21.04455,0.23,2.07,2.55,12.3,15.3,16,13,
200.68625,59.32248,0.132,0.13853,2.22,2.86,11.8,14.9,16,12
129.96273,4.40181,0.208,2.44,3,11.6,14.4,15,12,
247.66201,20.99217,0.157,2.27,2.86,16.3,20.5,19,16,
148.75041,27.00524,0.211,2.36,2.96,15.9,19.7,19,19,
120.81245,18.5917,0.162,3.38,4.41,15.2,19,15,11,
141.21935,8.24602,0.124,0.11158,3.07,3.85,13.4,16.8,16,10
192.07473,55.80773,0.289,2.13,2.58,12.9,15.8,13,11,
196.35367,26.69116,0.294,1.83,2.31,10.9,13.8,17,10,
206.77876,19.53735,0.227,2.64,3.45,14.7,18.9,12,10,
243.89796,14.2829,0.167,3.48,4.18,17.2,21.1,16,13,
169.16148,47.14911,0.178,0.18993,2.6,3.31,14.9,18.5,14,11
173.58281,43.68606,0.122,0.12354,2.18,2.67,8.5,10.5,14,11
232.41751,28.34353,0.221,2.55,3.11,27.4,33.7,22,22,
119.57326,18.3997,0.254,2.27,2.79,11.5,14.4,14,12,
257.30004,33.79957,0.192,0.18519,2.72,3.34,14.8,18.6,12,11
173.25125,59.48413,0.122,0.13183,2.06,2.55,11,13.9,16,13
196.85376,63.92078,0.181,0.17859,2.59,3.16,16.8,20.8,20,17
175.3865,48.1348,0.267,2.25,2.81,13.1,16.1,12,10,
145.48856,7.19775,0.3,1.92,2.32,13.8,16.7,14,12,
248.87475,25.84593,0.275,2.7,3.15,14.6,17.8,13,10,
210.91518,-0.44634,0.186,2.49,3.16,25.9,32.5,20,19,
212.72825,1.87072,0.119,0.085,2.6,3.35,10.8,13.6,14,10
201.51107,48.17685,0.27,2.15,2.67,8.8,11.1,13,10,
129.86952,7.27494,0.194,0.15593,3.11,3.86,24.5,30,22,22
188.15476,63.45898,0.205,0.21279,2.75,3.46,11.8,14.9,13,10
152.06079,19.5834,0.194,2.29,2.96,20.9,26,20,18,
223.45992,16.74042,0.262,2.9,3.56,16.5,21,13,12,
148.14659,21.10025,0.205,2.48,3.03,12.7,15.4,15,13,
153.64551,7.7407,0.157,0.16169,2.51,3.1,9.4,11.7,13,10
159.39134,48.43566,0.176,0.1543,2.76,3.39,16.4,19.9,15,12
187.5826,38.49221,0.267,2.24,2.79,16,20.2,14,11,
121.0032,16.19606,0.149,2.5,3.08,11.9,14.6,17,13,
244.81945,26.01867,0.178,2.63,3.23,19.5,23.9,18,18,
203.72843,25.73543,0.297,3.25,3.97,16.5,20,13,12,
221.28095,-1.87666,0.259,2.45,2.99,12.7,15.9,13,11,
229.3661,43.13667,0.216,2.65,3.22,15.4,19.2,14,11,
148.59698,60.65916,0.205,2.62,3.28,12.4,15.3,13,10,
238.75403,26.61869,0.143,2.31,3.07,10.6,13.4,12,10,
158.96764,27.65369,0.176,2.77,3.4,14.6,18,12,10,
133.95735,5.1182,0.273,2.07,2.56,11.9,14.8,12,10,
222.79538,6.97926,0.124,1.89,2.38,9.4,11.7,12,10,
163.07096,29.00136,0.23,2.22,2.82,14.2,17.3,12,11,
171.67982,12.36601,0.176,0.16765,3.1,3.68,13.1,15.9,14,10
202.58099,32.05484,0.27,2.77,3.4,14.2,17.6,13,10,
246.8092,42.28563,0.165,0.1577,2.69,3.28,21.3,26.4,18,15
202.3781,65.61079,0.254,2.88,3.47,11.2,14.1,15,11,
333.12411,-7.91532,0.216,2.77,3.42,16.9,20.8,14,12,
163.73757,30.40466,0.219,2.11,2.67,11,13.9,15,11,
197.26145,59.46259,0.257,2.49,3.11,14.6,18.1,17,13,
174.09715,22.67652,0.17,3.07,3.65,12.4,15.3,14,10,
154.09041,8.86619,0.103,0.1047,2.09,2.51,9.9,12,14,10
173.76171,41.46693,0.154,0.13223,2.59,3.33,13.3,16.6,18,14
47.18054,0.50126,0.186,2.51,3.04,15.8,19.2,15,13,
222.91933,20.56553,0.227,2.54,3.12,13.4,16.8,13,10,
38.433,-8.84562,0.257,1.93,2.19,16.2,19.4,17,15,
238.90552,41.56202,0.186,0.18732,2.59,3.3,16.8,20.9,16,15
47.64392,-7.13922,0.262,2.77,3.56,11.3,14.6,13,10,
146.56846,5.86934,0.286,2.16,2.63,13,16.1,15,13,
238.60038,33.53342,0.127,2.44,3.09,12.1,15.1,15,10,
140.16786,6.61538,0.189,0.19995,2.8,3.56,13,16.2,12,10
176.05372,61.44995,0.297,1.78,2.32,14.7,18.7,16,12,
227.95151,12.78154,0.184,3.33,4.17,14,17.6,11,10,
223.00392,35.24738,0.227,2.52,2.94,17.8,21.6,14,12,
29.57216,-0.86626,0.224,2.47,2.98,10.1,12.7,15,10,
215.25392,16.2654,0.162,2.44,2.98,11.3,14,15,11,
153.12796,64.76046,0.192,0.20336,2.95,3.85,14,17.9,14,12
230.89034,27.96974,0.213,2.58,3.13,15.5,19,17,14,
145.17573,50.85113,0.211,2.44,3.04,21.8,26.7,22,21,
198.57759,61.91011,0.219,2.49,3.06,16.5,20.4,16,14,
123.12026,50.39662,0.116,0.10079,2.29,2.88,11.7,14.8,14,11
229.34975,3.1997,0.105,0.10167,2.1,2.53,13,16.3,16,14
217.64401,1.06855,0.127,0.13171,2.32,2.82,12.9,16,18,12
146.45884,19.97259,0.192,2.68,3.41,11.1,14.1,13,11,
126.08714,30.08017,0.27,2,2.53,15.9,20.1,18,16,
223.77866,27.96349,0.243,2.48,3.04,16.5,19.9,15,10,
198.15516,1.71846,0.124,0.11044,2.81,3.51,13.6,16.7,13,11
216.35016,55.6958,0.138,0.15827,1.95,2.48,11.4,14.2,17,11
136.5812,5.36432,0.232,2.62,3.41,14.5,18.6,11,10,
216.98734,18.90255,0.205,3.07,3.78,18.3,22.6,14,12,
223.1339,59.78723,0.3,1.87,2.35,10.6,13.6,15,11,
199.40218,33.33574,0.254,2.93,3.67,14.4,18,13,10,
21.14436,-10.41244,0.192,2.42,3.03,15.8,19.8,14,14,
132.6572,58.17003,0.132,2.39,2.98,13.5,16.9,13,13,
227.41596,17.51891,0.149,2.41,2.95,19.9,24.6,19,17,
21.95403,15.29784,0.138,0.11135,2.55,3.26,19.5,24.7,18,16
55.18014,0.0509,0.251,2,2.51,19,23.5,20,20,
144.78273,39.59028,0.113,0.10866,2.17,2.68,10.8,13.5,14,11
239.70949,6.27534,0.246,2.43,2.94,13.5,17,14,11,
186.02408,47.26323,0.132,0.16282,2.4,3.07,11.2,14.1,12,10
130.7449,9.06299,0.184,0.17647,3.07,3.89,23.6,28.9,19,17
216.36094,9.48007,0.211,2.3,2.86,12,14.9,12,10,
147.45524,40.5454,0.208,2.48,3,10.2,12.6,13,10,
228.40351,16.99273,0.178,2.74,3.39,15.9,19.7,14,10,
124.81711,52.49239,0.184,2.38,2.89,18.5,22.7,18,17,
148.83211,30.66808,0.219,2.71,3.26,16.3,19.9,14,11,
220.01842,7.55447,0.294,2.36,3.04,11.5,14.4,14,10,
232.99659,10.09628,0.243,2.35,3.06,15.2,19,13,10,
202.62888,57.98339,0.246,2.8,3.29,13.2,16,11,10,
175.51907,56.24653,0.211,2.69,3.5,16.1,20.8,13,10,
187.75353,60.38459,0.157,0.17135,2.31,2.89,10.3,12.8,14,10
347.12812,-9.39297,0.184,0.18822,2.65,3.3,18.4,22.8,17,14
149.33925,28.28984,0.2,2.18,2.65,10.9,13.2,15,11,
236.36291,0.64908,0.238,2.14,2.78,13.4,16.6,14,10,
154.74414,22.4699,0.294,2.57,3.06,12.5,15.1,15,10,
181.67682,31.55663,0.213,1.74,2.08,11.1,13.6,16,12,
119.39594,21.88614,0.232,2.17,2.64,17.4,21.5,19,18,
176.7295,9.62824,0.221,2.71,3.22,16.1,19.4,14,11,
144.99738,-0.98824,0.157,2.8,3.52,12.1,15.3,13,11,
156.54248,31.49681,0.221,3.07,3.94,15.5,19.4,11,10,
250.21301,48.93463,0.243,2.4,2.91,14.7,17.9,16,13,
166.57202,26.77481,0.173,2.07,2.57,21.9,27.5,23,24,
52.18741,-6.86717,0.192,0.19807,2.57,3.16,14.5,17.6,13,11
144.54888,10.42063,0.203,2.8,3.33,14.7,17.7,15,12,
150.42075,30.80229,0.284,2.54,3.16,12,15.1,14,10,
187.54017,63.97566,0.103,0.10929,1.95,2.43,14,17.4,17,13
235.05602,14.46077,0.23,2.58,3.18,12.7,15.9,14,12,
175.96859,43.97605,0.273,1.98,2.4,11,13.7,13,12,
198.07076,67.0003,0.227,2.63,3.19,12.5,15.4,14,10,
235.37634,1.00472,0.165,0.16686,2.01,2.64,10.4,13.3,14,11
355.27639,0.20707,0.262,1.99,2.51,11.2,14,15,10,
222.22527,20.58473,0.219,2.36,3,14,17.7,14,10,
178.68878,19.40107,0.138,2.79,3.42,13.9,17.3,13,11,
170.7497,61.43297,0.203,2.56,3.35,18.6,23.2,16,14,
222.25082,17.51644,0.243,2.59,3.22,17.6,21,17,13,
135.73175,19.38853,0.24,2.64,3.26,18.1,22,14,13,
240.29405,32.37965,0.238,2.27,2.85,18.9,23.7,18,17,
204.19634,11.36293,0.14,2.3,2.86,10.3,12.8,16,12,
247.67315,26.4653,0.265,2.66,3.21,11.9,14.6,12,10,
125.0648,58.83173,0.165,2.35,2.92,13.4,16.5,14,12,
131.5851,25.24509,0.262,2.54,3.11,12.9,15.5,15,11,
233.54666,39.02146,0.235,2.09,2.67,11.6,14.6,13,11,
118.11058,30.46067,0.27,2.59,3.13,13,16,16,11,
247.2885,20.78966,0.205,2.57,3.19,14.4,18.2,14,10,
189.22005,40.18713,0.23,2.39,2.91,16.5,20.3,17,13,
230.08516,2.12952,0.265,1.9,2.38,12.3,15.4,16,12,
212.69347,23.0472,0.157,2.75,3.43,16.2,20.6,16,14,
131.81409,20.45909,0.294,2.07,2.56,11.9,14.5,16,11,
184.39874,25.99513,0.24,2.42,2.98,13,16.1,15,12,
230.65633,5.7385,0.176,2.69,3.22,17.1,20.9,17,13,
251.18967,44.37423,0.184,2.19,2.81,20.8,25.8,20,20,
231.95143,41.74158,0.154,0.14824,2.58,3.09,21.9,27,21,18
128.76675,43.59055,0.281,2.32,2.89,11.5,14,13,10,
217.93878,11.5941,0.24,3.12,3.68,15.8,19.3,14,12,
221.77859,22.91577,0.273,1.78,2.19,15.4,19,16,13,
229.61628,37.39833,0.203,2.65,3.25,13.8,16.6,12,11,
187.2125,26.71024,0.203,2.94,3.45,21.1,25.5,20,17,
247.24276,44.62011,0.208,2.4,3.05,12.7,15.8,13,11,
156.69376,51.91235,0.154,2.51,3.13,28.8,35.2,26,27,
188.53938,51.78465,0.292,2.54,2.97,13.9,17,12,10,
122.7902,26.02967,0.251,2.13,2.57,16.7,20.4,18,17,
220.71917,45.47988,0.149,2.3,2.83,10.7,13.4,12,11,
239.47834,35.82848,0.151,0.16115,2.35,2.97,14.4,18.4,17,12
198.56851,30.74415,0.2,3.2,3.73,11.8,14.2,16,11,
15.29873,-0.93637,0.173,0.17514,2.19,2.71,10.2,12.8,13,10
175.15921,44.11784,0.146,0.1465,2.45,3.08,10.4,13.1,13,11
183.82339,21.50967,0.267,3.13,3.78,11.8,14.5,13,10,
178.20054,21.81017,0.27,2.33,2.88,11.7,14.4,13,10,
187.53784,24.88231,0.265,2.23,2.65,11.6,14.2,13,11,
175.96126,62.63092,0.292,2.02,2.39,11.9,15.1,14,11,
236.84788,27.27309,0.138,2.65,3.36,11.2,14.1,14,12,
129.98438,49.32493,0.13,0.11981,2.39,2.98,15.1,19,16,14
217.5606,0.52524,0.135,0.13036,2.53,3.02,12.4,15.5,16,12
220.28253,30.15899,0.162,2.55,3.19,14,17.4,16,13,
237.47188,58.8847,0.257,2.83,3.61,14.2,17.5,15,10,
194.35475,5.27626,0.235,2.6,3.15,15.1,18.8,18,15,
210.67326,62.14419,0.257,2.42,3.1,14.3,18,15,11,
215.67023,18.89777,0.13,2.27,2.79,9.3,11.5,13,11,
215.34083,13.04159,0.194,2.28,2.89,13,16.2,15,12,
10.73122,-0.0279,0.297,2.24,2.88,11.5,14.5,14,12,
220.83755,13.84054,0.127,2.16,2.72,10.8,13.6,16,11,
119.9746,23.91581,0.197,2.45,2.94,14,17.1,15,11,
31.19715,13.73647,0.203,2.24,2.87,12.9,16.1,17,13,
200.0974,36.99809,0.165,2.2,2.76,14.1,17.7,16,16,
57.14841,-6.72264,0.227,3.18,3.66,16.1,19,13,11,
231.67388,27.50826,0.122,2.19,2.67,9.9,12.2,12,10,
194.40997,20.22741,0.167,2.47,3.14,20.4,25.7,20,18,
176.28537,36.24749,0.254,2.47,2.93,17.3,21.3,17,14,
123.10154,38.80537,0.189,0.19222,2.57,3.15,14.1,17.3,16,13
200.49679,3.49667,0.221,2.56,3.14,23.2,28.6,19,16,
234.06038,40.01767,0.224,2.97,3.51,15.7,19.1,11,10,
251.68262,44.1431,0.146,0.14131,2.6,3.29,15.9,20,14,13
164.17105,41.5878,0.124,0.13401,2.3,2.88,11.3,14.2,17,13
205.86122,47.62112,0.176,0.17274,2.52,3.09,18.8,23.3,18,17
358.95428,13.7614,0.173,0.17186,2.51,3.06,15.6,18.7,16,13
222.61382,57.87579,0.265,2.34,2.83,12.7,15.8,13,11,
206.5734,50.1822,0.246,2.39,2.88,11.5,14.1,13,10,
189.13509,4.66651,0.246,2.91,3.52,19.7,24,12,12,
190.36721,54.04254,0.243,2.77,3.4,18,22.5,15,13,
211.28655,16.76793,0.297,2.12,2.54,13.1,16.1,11,10,
234.71644,18.49472,0.192,2.87,3.55,13.2,16.5,17,10,
247.6086,29.1578,0.246,2.13,2.63,9.5,11.9,11,10,
188.52257,57.76083,0.238,2.68,3.32,19,23.2,19,15,
168.32683,0.28064,0.284,2.16,2.71,12.2,15.4,15,12,
149.29561,31.32809,0.219,2.24,2.75,13.2,16.2,16,14,
213.66078,19.90764,0.2,3.28,4.03,13.5,16.2,12,10,
134.18775,38.13812,0.224,2.47,3.02,15.4,19,15,13,
239.93361,34.59806,0.154,0.15705,2.4,2.97,22.1,27.2,19,18
157.22545,46.13334,0.165,0.17215,2.37,2.95,17.1,21,19,13
178.99838,28.19242,0.219,2.4,3.01,10.4,12.9,15,10,
148.32051,9.11911,0.149,0.1424,2.61,3.18,14.2,17.5,13,12
181.99213,30.66617,0.211,2.54,3.08,20.9,25.5,21,19,
215.1437,18.89611,0.176,2.55,3.13,18,22.4,17,14,
125.6218,6.26877,0.23,2.26,2.81,10.1,12.5,13,10,
196.52738,45.55003,0.181,0.18267,2.67,3.32,16.4,20.4,18,16
195.9429,20.847,0.254,2.51,3.1,14.5,18,15,12,
215.58169,34.24753,0.243,2.4,2.97,13.5,17,16,12,
121.07594,30.86589,0.14,0.14552,2.28,2.85,11.5,14.4,12,11
228.95939,26.68905,0.108,1.91,2.33,10.6,13.2,13,11,
231.0228,21.16092,0.238,2.03,2.48,18.1,21.8,20,20,
199.06609,52.14142,0.246,2.2,2.74,12.8,15.8,14,11,
239.6937,13.87733,0.273,1.96,2.47,9.6,12.1,15,10,
335.17255,0.7378,0.3,1.72,2.11,12.4,15.2,14,11,
150.24115,22.49616,0.184,2.38,2.94,13,16.3,14,14,
199.18384,27.4066,0.246,2.58,3.03,17.9,21.1,17,14,
176.68862,25.47876,0.157,2.23,2.81,17.2,21.1,18,15,
340.80731,-9.21213,0.243,2.33,2.94,15,19.1,16,13,
150.02901,18.36787,0.211,2.61,3.28,14,17.5,13,11,
322.4927,-0.32988,0.132,1.86,2.35,21.5,26.9,23,23,
210.42162,2.9885,0.227,2.47,3.15,11.8,14.9,14,10,
206.03205,37.87953,0.176,2.73,3.3,23.6,28.9,21,20,
237.11995,16.80803,0.203,2.33,2.94,13,16.2,15,12,
217.23833,5.8818,0.135,2.48,3.03,11.4,14.2,14,11,
233.94256,0.07698,0.281,2.58,3.06,15.6,19.2,11,11,
176.02307,11.12583,0.254,2.79,3.46,13,15.8,13,12,
144.21719,-1.64297,0.289,1.65,2,11.4,14.1,16,12,
247.85785,14.42588,0.181,2.53,3.15,11.4,14.1,16,11,
202.77444,27.42926,0.159,2.55,3.16,13.1,16,14,11,
161.86021,33.52841,0.211,2.36,2.83,16.3,20,12,10,
22.45066,-0.10233,0.265,2.01,2.55,12.1,14.8,13,10,
180.3197,3.29352,0.262,2.78,3.46,13.7,17.3,13,10,
152.39402,18.66446,0.23,2.32,2.89,13.7,17.5,12,10,
166.38594,42.22115,0.243,2.73,3.26,14.3,17.2,15,14,
199.98749,30.28696,0.297,1.77,2.29,11,13.7,13,10,
185.44864,-3.09333,0.254,2.22,2.65,10.6,13.2,15,10,
192.18827,1.64783,0.184,0.1996,2.9,3.59,12.3,15.5,14,10
8.08028,-0.59952,0.203,2.57,3.15,16.3,20.2,16,15,
124.19577,55.20287,0.149,2.35,2.84,11.4,14.2,15,11,
196.49915,27.92051,0.224,2.52,3.09,14,17.1,15,12,
168.44339,1.58664,0.111,0.10394,1.92,2.42,10.4,13.3,14,11
136.14614,10.58855,0.13,1.93,2.4,12.9,16,15,12,
249.14128,25.63641,0.146,0.13842,3.03,3.73,19,23.8,16,13
180.1657,10.69617,0.143,1.98,2.59,13,16.5,17,14,
191.13832,53.20131,0.235,2.41,2.9,13.6,16.5,11,11,
225.30509,51.79243,0.3,1.88,2.38,14.4,17.8,18,15,
132.05069,8.11654,0.203,2.05,2.56,12.9,16.2,13,12,
123.52708,7.62752,0.221,2.61,3.16,16.1,19.9,14,13,
323.64181,-0.15363,0.208,2.26,2.74,13.2,16.1,14,12,
155.63179,10.10773,0.235,3.95,4.85,20.1,24.5,14,12,
159.08243,-0.33226,0.267,2.69,3.33,12.2,15,13,12,
193.75704,45.86837,0.257,2.43,2.96,13.7,17.4,13,10,
250.55608,44.02849,0.184,0.18204,2.68,3.26,15.4,18.9,15,13
124.49602,30.39524,0.3,1.69,2.09,16.3,20.8,15,15,
119.48626,44.34341,0.159,0.15614,2.55,3.16,12.5,15.4,12,10
181.60193,10.50149,0.27,1.81,2.25,13.9,17.2,13,13,
3.21852,0.22231,0.14,0.14809,2.2,2.74,12.7,16,16,11
158.61348,34.559,0.151,2.7,3.28,11.8,14.7,12,12,
110.83141,40.97598,0.162,2.35,2.98,12.8,15.9,12,10,
122.49848,37.21086,0.278,1.9,2.39,9.5,11.7,15,11,
144.38129,20.22631,0.167,3.1,3.65,14.3,17.2,14,10,
215.75487,32.24138,0.203,2.31,2.9,10.9,13.7,12,10,
203.46072,39.6966,0.224,2.12,2.57,15.1,18.4,15,13,
224.15551,28.12045,0.243,2.46,2.93,17.3,20.8,18,15,
139.69552,29.88049,0.278,1.84,2.31,15.8,20.1,17,17,
184.31834,10.62052,0.273,3.14,3.87,17.2,21.4,16,13,
210.81048,18.10791,0.205,3,3.56,13.1,15.8,13,11,
117.15172,50.68828,0.2,2.4,2.93,12,14.9,12,12,
210.17061,29.55416,0.159,2.62,3.17,15.6,19.2,14,12,
173.4509,3.94285,0.24,2.42,3.22,13.2,16.7,12,10,
177.25448,45.53809,0.178,0.1783,2.88,3.49,14.1,17.5,13,11
159.40524,42.5387,0.157,0.12275,2.98,3.61,22.8,27.6,20,19
228.83774,59.33468,0.281,2.26,2.79,14.3,18.3,14,10,
215.54434,30.49438,0.194,2.47,2.93,13,15.6,14,12,
215.31546,23.57196,0.235,2.72,3.36,13,16.5,11,10,
170.5874,25.2184,0.243,2.44,3.05,20.4,24.6,19,18,
186.25298,55.77033,0.254,2.95,3.41,13.5,16,13,10,
216.86797,0.9008,0.257,1.68,2.13,8.9,10.9,14,11,
153.06208,1.9097,0.143,0.1209,2.58,3.2,13.2,16.4,15,11
187.79546,27.0459,0.248,2.49,2.97,14.6,17.7,11,10,
201.83584,18.79231,0.194,2.34,2.98,16.3,19.9,13,11,
120.82215,30.88765,0.135,0.14215,2.3,2.78,10.8,13.4,15,10
167.99876,31.89564,0.176,1.85,2.35,9.4,11.8,14,10,
156.54717,36.54512,0.167,2.33,2.83,19.5,24,15,15,
220.36712,25.01392,0.162,2.53,3.17,13.1,16.2,13,11,
315.74348,-6.60525,0.23,2.77,3.43,15.3,18.9,14,10,
172.89684,20.88506,0.138,2.3,2.75,12.6,15.3,14,10,
228.28146,27.02518,0.221,2.72,3.37,13.4,16.5,16,11,
185.77737,59.4574,0.146,0.15302,2.11,2.74,12.4,16,15,12
146.87912,10.07801,0.151,0.14228,2.26,2.73,20.7,25.1,18,15
232.43473,2.38065,0.289,2.25,2.86,11.7,14.9,14,11,
210.05301,2.24669,0.224,2.15,2.8,11.2,14.1,13,11,
135.8978,59.59853,0.251,2.18,2.9,10.2,13,16,10,
179.95222,27.19493,0.113,2.06,2.62,11,13.9,13,10,
130.50689,55.82106,0.238,2.14,2.66,14.8,18.2,14,12,
178.1833,23.50076,0.257,2.01,2.51,9.6,11.8,15,10,
180.20114,-1.18822,0.111,0.1082,2.12,2.7,10.2,13.1,12,10
116.65693,29.4478,0.246,2.29,2.81,14.3,17.7,15,13,
165.74796,4.3493,0.273,2.98,3.7,18.3,22,18,15,
148.84216,28.11459,0.205,2.23,2.78,17.2,21.2,18,16,
207.3183,39.15155,0.205,0.18892,3.01,3.59,13.1,15.8,16,10
233.00066,9.53432,0.3,1.79,2.22,16,19.5,18,16,
149.94177,5.44339,0.216,2.82,3.38,16.9,20.8,13,10,
157.87593,8.19149,0.127,0.14057,2.08,2.55,10.4,13.1,12,10
152.08675,12.72603,0.275,2.15,2.66,11.8,14.6,12,10,
233.46479,6.80104,0.178,2.68,3.27,21.1,25.8,19,17,
329.07148,-0.78408,0.2,2.55,3.23,13.9,17.1,14,11,
192.93618,63.40569,0.235,2.58,3.16,14.9,18.4,15,10,
180.57593,27.86052,0.132,2.02,2.51,10.6,13.3,17,13,
196.34256,2.7497,0.184,0.1803,2.23,2.76,11.8,14.9,13,11
116.36747,35.94567,0.138,2.07,2.73,11.4,14.4,13,10,
201.13344,6.56071,0.27,2.52,2.9,13.6,16.4,14,13,
139.85693,-1.59695,0.224,2.15,2.69,11.9,15,16,10,
181.88048,14.85488,0.227,2.29,2.8,9.7,12,13,10,
145.49865,21.49816,0.289,2,2.38,10.4,12.6,13,11,
216.98506,-0.84576,0.292,1.93,2.3,11.3,14.1,14,11,
153.86544,53.20178,0.132,2.64,3.33,15.1,18.6,13,11,
248.27877,33.67542,0.151,0.16469,2.26,2.82,11.1,13.9,13,10
137.22393,41.66657,0.14,0.1474,2.51,3.02,11.4,14.1,12,10
239.05178,24.39403,0.176,2.4,3.03,15.1,18.5,19,17,
186.18799,64.19784,0.111,1.99,2.43,17.1,21.1,15,13,
212.7088,32.79174,0.238,1.95,2.47,10.4,13.1,13,10,
248.84149,46.58691,0.208,2.21,2.83,12.9,16.3,15,12,
139.2352,5.54508,0.257,1.91,2.35,17.3,21.6,18,17,
178.48259,-3.55916,0.211,2.17,2.65,12.2,15.3,14,10,
191.73157,6.55245,0.257,2.68,3.53,15.3,19.4,15,13,
230.47047,29.80944,0.124,1.71,2.15,15.1,18.8,19,18,
345.05313,-0.07601,0.186,2.17,2.68,11.6,14.2,13,12,
225.22373,29.17696,0.2,2.39,2.96,14.8,18.6,14,12,
176.69923,22.64633,0.165,2.06,2.65,32.6,41.7,29,33,
181.39814,4.2171,0.3,1.83,2.14,11.5,14,14,10,
204.9653,55.49095,0.208,2.23,2.85,14,17.7,16,15,
178.02543,37.63054,0.186,2.25,2.79,11.7,14.5,11,10,
188.16575,2.90842,0.216,2.36,3.04,14.5,18,13,11,
217.67198,14.23278,0.105,2.07,2.56,13.8,16.9,14,11,
165.23319,54.47624,0.219,2.23,2.77,15.3,19.3,17,16,
344.49735,0.29517,0.116,0.11371,2.18,2.67,9.1,11.4,14,12
212.42628,34.68279,0.197,2.4,3.16,20.6,25.4,19,17,
243.57801,26.16378,0.124,0.13137,1.95,2.46,11.3,14.1,12,11
227.71191,53.08999,0.265,2.91,3.54,14.8,18.4,16,11,
204.17492,26.11363,0.178,2.32,2.88,12,15.2,12,10,
173.90372,41.17256,0.23,3.17,3.78,17,20.6,17,11,
124.81527,59.48324,0.162,2.18,2.68,9.4,11.9,13,10,
205.90311,38.49196,0.213,2.46,2.99,16.9,20.8,18,14,
165.59257,32.95595,0.173,2.62,3.12,17.2,20.8,19,17,
228.19545,17.80894,0.105,1.86,2.43,11.1,13.9,17,10,
120.56657,37.87008,0.165,0.15585,2.73,3.32,11.3,14,14,10
189.35622,10.38382,0.265,2.53,3.13,14.8,18.5,18,14,
161.08171,22.30278,0.243,1.97,2.49,11.6,14.5,13,10,
151.3443,57.87009,0.257,1.91,2.3,12,14.4,14,12,
137.82904,39.4509,0.292,1.83,2.46,13.5,17.2,15,11,
324.74135,-8.12562,0.235,2.79,3.39,17,20.4,17,12,
140.33444,30.17198,0.297,2.08,2.66,12.2,15.4,15,11,
174.76424,34.73211,0.192,1.82,2.37,13.5,17.1,17,13,
123.41791,49.94937,0.2,2.73,3.32,13.2,16.2,15,11,
187.65918,31.70271,0.273,1.98,2.34,11.5,13.8,18,10,
